Date,Athlete,Club,Bow Type,Age Class,Gender,Distance,Face,Result,Competition
2025-09-06,Argo Sepp,TVSK,Barebow,Adult,Men,50m,122cm,210,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Andres Sarapuu,VVVK,Recurve,Adult,Men,90m,122cm,209,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Aare Lauren,LVL,Barebow,Adult,Men,50m,122cm,209,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Terje Paomets,KSK,Barebow,Adult,Women,60m,122cm,209,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Heino Tenner,KSK,Longbow,+60,Men,30m,80cm,209,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Aare Lauren,LVL,Barebow,Adult,Men,60m,122cm,207,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Triinu Rõigas,VVVK,Recurve,Adult,Women,50m,80cm,206,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Annika Vänt,TVSK,Barebow,Adult,Women,40m,122cm,205,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Liis Kirsch,PVM,Recurve,Adult,Women,70m,122cm,203,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Krista Hein,SAG,Barebow,Adult,Women,60m,122cm,202,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Raoul Johanson,PVM,Recurve,+60,Men,70m,122cm,201,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Terje Paomets,KSK,Barebow,Adult,Women,40m,122cm,199,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Aare Lauren,LVL,Barebow,Adult,Men,70m,122cm,197,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Rait Ots,TLVK,Recurve,Adult,Men,90m,122cm,196,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Vaido Valli,SAG,Barebow,Adult,Men,50m,122cm,196,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Ardo Ojamets,PVM,Recurve,Adult,Men,90m,122cm,193,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Ardo Ojamets,PVM,Recurve,Adult,Men,50m,80cm,193,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Priidu Paomets,KSK,Barebow,Adult,Men,50m,122cm,190,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Annika Vänt,TVSK,Barebow,Adult,Women,50m,122cm,187,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Marju-Ly Kaarjärv,VVK,Longbow,+70,Women,30m,80cm,186,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Annika Vänt,TVSK,Barebow,Adult,Women,60m,122cm,184,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Kalju Baumann,SVK,Barebow,+70,Men,60m,122cm,184,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Triinu Rõigas,VVVK,Recurve,Adult,Women,70m,122cm,183,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Priit Pramann,VVVK,Recurve,+50,Men,50m,80cm,183,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Kersti Baumann,SVK,Barebow,+60,Women,40m,122cm,183,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Liis Kirsch,PVM,Recurve,Adult,Women,50m,80cm,180,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Marten Mäger,PVM,Recurve,Adult,Men,50m,80cm,178,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Pilleriin Järve,KSK,Longbow,+50,Women,40m,80cm,178,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Heino Tenner,KSK,Longbow,+60,Men,70m+60m,122cm,178,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Aire Lauren,LVL,Barebow,Adult,Women,40m,122cm,175,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Ardo Ojamets,PVM,Recurve,Adult,Men,70m,122cm,174,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Eva-Maria Vinkel,TLVK,Recurve,Adult,Women,70m,122cm,173,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Viktor Palmet,KSK,Recurve,+70,Men,70m,122cm,173,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Aire Lauren,LVL,Barebow,Adult,Women,60m,122cm,166,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Merle Sillat,SVK,Longbow,Adult,Women,30m,80cm,166,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Leho Sillat,SVK,Longbow,Adult,Men,60m,122cm,160,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Enn Salu,VVK,Longbow,+60,Men,70m+60m,122cm,159,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Viktor Palmet,KSK,Recurve,+70,Men,60m,122cm,156,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Viktor Palmet,KSK,Recurve,+70,Men,50m,80cm,154,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Marten Mäger,PVM,Recurve,Adult,Men,90m,122cm,151,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Kersti Baumann,SVK,Barebow,+60,Women,60m,122cm,145,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Leho Sillat,SVK,Longbow,Adult,Men,70m,122cm,144,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Kalju Baumann,SVK,Barebow,+70,Men,70m,122cm,142,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Kalju Baumann,SVK,Barebow,+70,Men,50m,122cm,142,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Pilleriin Järve,KSK,Longbow,+50,Women,50m,80cm,142,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Ander Sepp,TVSK,Recurve,Adult,Men,90m,122cm,140,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Pilleriin Järve,KSK,Longbow,+50,Women,60m,122cm,133,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Jaan Rösler,VVVK,Barebow,Adult,Men,70m,122cm,124,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Eva-Maria Vinkel,TLVK,Recurve,Adult,Women,50m,80cm,122,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Marju-Ly Kaarjärv,VVK,Longbow,+70,Women,60m+50m,122cm,121,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Leho Sillat,SVK,Longbow,Adult,Men,50m,80cm,118,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Heino Tenner,KSK,Longbow,+60,Men,60m,122cm,107,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Marju-Ly Kaarjärv,VVK,Longbow,+70,Women,40m,80cm,104,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Merle Sillat,SVK,Longbow,Adult,Women,40m,80cm,94,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Merle Sillat,SVK,Longbow,Adult,Women,60m+50m,122cm + 80cm,93,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Enn Salu,VVK,Longbow,+60,Men,60m,122cm,88,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Marju-Ly Kaarjärv,VVK,Longbow,+70,Women,50m,80cm,77,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Merle Sillat,SVK,Longbow,Adult,Women,50m,80cm,76,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Enn Salu,VVK,Longbow,+60,Men,50m,80cm,72,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Enn Salu,VVK,Longbow,+60,Men,70m,122cm,71,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Heino Tenner,KSK,Longbow,+60,Men,70m,122cm,71,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Heino Tenner,KSK,Longbow,+60,Men,50m,80cm,48,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Marju-Ly Kaarjärv,VVK,Longbow,+70,Women,60m,122cm,44,Eesti Meistrivõistlused 2025 harjutuses 1440
2025-09-06,Merle Sillat,SVK,Longbow,Adult,Women,60m,122cm,17,Eesti Meistrivõistlused 2025 harjutuses 1440
